指標名稱,年度季別,分區業務組,縣市別,醫事機構代碼,醫事機構名稱,院所指標值,所屬分區業務組指標值,全國指標值
就診後同日於同醫院因同疾病再次就診率,104Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0156,0.01070,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0157,0.01050,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0147,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0147,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q1,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0131,0.01020,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0154,0.01080,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0134,0.01070,0.00950
就診後同日於同醫院因同疾病再次就診率,100Q1,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0110,0.00900,0.00820
就診後同日於同醫院因同疾病再次就診率,101Q4,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0123,0.01000,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0146,0.01040,0.00930
就診後同日於同醫院因同疾病再次就診率,101Q2,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0117,0.00970,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0115,0.00990,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0145,0.01040,0.00940
就診後同日於同醫院因同疾病再次就診率,100Q4,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0108,0.00930,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0110,0.00930,0.00870
就診後同日於同醫院因同疾病再次就診率,100Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0100,0.00970,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0164,0.01070,0.00970
就診後同日於同醫院因同疾病再次就診率,106Q3,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0138,0.01060,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0144,0.01070,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,中區業務組,臺中市西區,0117030010,衛生福利部臺中醫院,0.0160,0.01060,0.00940
就診後同日於同醫院因同疾病再次就診率,102Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0127,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0124,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0113,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0114,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,102Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0116,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0176,0.01030,0.00970
就診後同日於同醫院因同疾病再次就診率,104Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0143,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0142,0.00910,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0113,0.00910,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0119,0.00890,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0115,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0115,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0115,0.00940,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0134,0.00950,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0124,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,103Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0117,0.00980,0.00940
就診後同日於同醫院因同疾病再次就診率,103Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0130,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0097,0.00800,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0124,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,103Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0143,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0169,0.01000,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0136,0.01040,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0146,0.01010,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0044,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0150,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,104Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0096,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0068,0.00940,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0047,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0152,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0052,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0127,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0158,0.00950,0.00820
就診後同日於同醫院因同疾病再次就診率,104Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0130,0.01000,0.00970
就診後同日於同醫院因同疾病再次就診率,104Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0087,0.00950,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0161,0.01070,0.00950
就診後同日於同醫院因同疾病再次就診率,102Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0150,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,103Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0133,0.00990,0.00940
就診後同日於同醫院因同疾病再次就診率,101Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0140,0.01000,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0153,0.01040,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0151,0.01050,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0151,0.01060,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0147,0.01040,0.00920
就診後同日於同醫院因同疾病再次就診率,106Q3,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0044,0.01010,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0038,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,臺北業務組,新北市新莊區,0131060010,衛生福利部樂生療養院,0.0038,0.00990,0.00940
就診後同日於同醫院因同疾病再次就診率,103Q1,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0091,0.01030,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0078,0.00990,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0100,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0081,0.01000,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0103,0.01040,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q4,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0081,0.01010,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q4,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0088,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0107,0.01070,0.00960
就診後同日於同醫院因同疾病再次就診率,104Q4,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0117,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q1,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0096,0.00940,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0109,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0101,0.01060,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0107,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0099,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q1,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0080,0.00950,0.00820
就診後同日於同醫院因同疾病再次就診率,104Q2,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0161,0.01000,0.00970
就診後同日於同醫院因同疾病再次就診率,104Q3,臺北業務組,新北市新莊區,0131060029,衛生福利部臺北醫院,0.0136,0.00950,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0180,0.00880,0.00870
就診後同日於同醫院因同疾病再次就診率,100Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0118,0.00880,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0121,0.01010,0.00970
就診後同日於同醫院因同疾病再次就診率,105Q4,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0125,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0140,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0140,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q1,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0112,0.00900,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0163,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q3,南區業務組,臺南市中區,0121050011,衛生福利部臺南醫院,0.0105,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,100Q2,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0063,0.00880,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0116,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0051,0.00880,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0135,0.01010,0.00970
就診後同日於同醫院因同疾病再次就診率,105Q4,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0129,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0093,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,嘉義市西區,0122020517,衛生福利部嘉義醫院,0.0093,0.01000,0.00960
